# LAMMPS data file written by OVITO Basic 3.5.4
2304 atoms
1 atom types
-3.790955 24.864325 xlo xhi
-22.023485 26.032879 ylo yhi
-11.0 29.0 zlo zhi
-21.49146 0.0 0.0 xy xz yz

Masses

1 63.546

Atoms  # full

1 1 1 0.0 3.9309471234e-09 -20.2946514303 9.376556275 0 0 0
2 1 1 0.0 -1.7909549961 -18.7084259803 8.69191905 0 0 0
3 1 1 0.0 -1.7909549962 -21.1363939974 7.8873141193 0 0 0
4 1 1 0.0 -3.5819099965 -19.5213813199 7.0264021282 0 0 0
5 1 1 0.0 3.5476137583e-09 -21.9442703696 6.20895766 0 0 0
6 1 1 0.0 -1.7909549966 -20.3614935891 5.3748063164 0 0 0
7 1 1 0.0 -3.5819099967 -18.7685383205 4.5549104568 0 0 0
8 1 1 0.0 3.0662232753e-09 -21.1844344475 3.7160501754 0 0 0
9 1 1 0.0 -1.7909549969 -19.59043737 2.8962006388 0 0 0
10 1 1 0.0 -1.7909549968 -22.0034858284 2.0681197586 0 0 0
11 1 1 0.0 3.090927958e-09 -20.4104323125 1.2401927658 0 0 0
12 1 1 0.0 -1.790954997 -18.8174921498 0.4138790937 0 0 0
13 1 1 0.0 -1.790954997 -21.2294778635 -0.4138790939 0 0 0
14 1 1 0.0 -3.5819099969 -19.6365377015 -1.2401927656 0 0 0
15 1 1 0.0 -21.4914599969 26.008182816 -2.068119759 0 -1 0
16 1 1 0.0 -1.790954997 -20.4565326467 -2.8962006385 0 0 0
17 1 1 0.0 -3.581909997 -18.8625355654 -3.7160501757 0 0 0
18 1 1 0.0 3.0965359166e-09 -21.2784316975 -4.5549104562 0 0 0
19 1 1 0.0 -1.7909549967 -19.6854764265 -5.3748063173 0 0 0
20 1 1 0.0 -23.2824149967 25.9489673515 -6.2089576599 0 -1 0
21 1 1 0.0 3.4122802361e-09 -20.5255886993 -7.0264021278 0 0 0
22 1 1 0.0 -1.7909549964 -18.910576021 -7.8873141188 0 0 0
23 1 1 0.0 -1.7909549963 -21.3385440409 -8.6919190498 0 0 0
24 1 1 0.0 -3.5819099963 -19.7523185899 -9.3765562756 0 0 0
25 1 1 0.0 -1.7909549961 -16.2899544303 9.376556275 0 0 0
26 1 1 0.0 -3.5819099961 -14.7037289803 8.69191905 0 0 0
27 1 1 0.0 -3.5819099962 -17.1316969974 7.8873141193 0 0 0
28 1 1 0.0 -5.3728649965 -15.5166843199 7.0264021282 0 0 0
29 1 1 0.0 -1.7909549965 -17.9395733696 6.20895766 0 0 0
30 1 1 0.0 -3.5819099966 -16.3567965891 5.3748063164 0 0 0
31 1 1 0.0 -5.3728649967 -14.7638413205 4.5549104568 0 0 0
32 1 1 0.0 -1.7909549969 -17.1797374475 3.7160501754 0 0 0
33 1 1 0.0 -3.5819099969 -15.58574037 2.8962006388 0 0 0
34 1 1 0.0 -3.5819099968 -17.9987888284 2.0681197586 0 0 0
35 1 1 0.0 -1.7909549969 -16.4057353125 1.2401927658 0 0 0
