LAMMPS data file via write_data, version 29 Sep 2021, timestep = 15

2400 atoms
1 atom types

-30.393516 32.926309 xlo xhi
-10.20405 14.61215 ylo yhi
-10 28 zlo zhi

Masses

1 63.546

Atoms # full

21 1 1 0 -29.760317749276712 -7.1196147874039575 -6.399975877373133 0 0 0
23 1 1 0 -29.7603177496717 -9.201150512159709 -7.895829376228101 0 0 0
117 1 1 0 -27.227524749276743 -7.11961478740395 -6.39997587737313 0 0 0
119 1 1 0 -27.227524749671712 -9.201150512159712 -7.895829376228101 0 0 0
120 1 1 0 -28.493921250768725 -7.147461550405541 -8.54585934242725 0 0 0
213 1 1 0 -24.69473174927672 -7.119614787403955 -6.399975877373131 0 0 0
215 1 1 0 -24.694731749671703 -9.201150512159707 -7.8958293762281 0 0 0
216 1 1 0 -25.96112825076872 -7.1474615504055405 -8.545859342427258 0 0 0
312 1 1 0 -23.428335250768722 -7.147461550405542 -8.54585934242725 0 0 0
309 1 1 0 -22.161938749276732 -7.119614787403962 -6.399975877373135 0 0 0
311 1 1 0 -22.16193874967171 -9.201150512159701 -7.895829376228099 0 0 0
405 1 1 0 -19.629145749276724 -7.119614787403962 -6.39997587737313 0 0 0
407 1 1 0 -19.629145749671707 -9.201150512159701 -7.8958293762281 0 0 0
408 1 1 0 -20.89554225076872 -7.147461550405543 -8.545859342427253 0 0 0
501 1 1 0 -17.096352749276726 -7.119614787403964 -6.3999758773731354 0 0 0
503 1 1 0 -17.09635274967171 -9.2011505121597 -7.895829376228101 0 0 0
504 1 1 0 -18.36274925076872 -7.147461550405545 -8.54585934242725 0 0 0
597 1 1 0 -14.563559749276727 -7.119614787403961 -6.39997587737313 0 0 0
599 1 1 0 -14.563559749671702 -9.201150512159703 -7.895829376228099 0 0 0
600 1 1 0 -15.82995625076872 -7.147461550405543 -8.545859342427251 0 0 0
693 1 1 0 -12.030766749276724 -7.119614787403957 -6.399975877373134 0 0 0
695 1 1 0 -12.030766749671708 -9.201150512159705 -7.895829376228101 0 0 0
696 1 1 0 -13.297163250768717 -7.147461550405541 -8.545859342427253 0 0 0
792 1 1 0 -10.764370250768717 -7.14746155040554 -8.545859342427251 0 0 0
789 1 1 0 -9.497973749276726 -7.119614787403957 -6.399975877373135 0 0 0
791 1 1 0 -9.497973749671706 -9.201150512159703 -7.8958293762281 0 0 0
885 1 1 0 -6.9651807492767235 -7.119614787403954 -6.399975877373132 0 0 0
887 1 1 0 -6.965180749671705 -9.201150512159705 -7.895829376228104 0 0 0
888 1 1 0 -8.23157725076872 -7.1474615504055405 -8.545859342427253 0 0 0
981 1 1 0 -4.432387749276722 -7.1196147874039575 -6.399975877373136 0 0 0
