LAMMPS data file via write_data, version 29 Sep 2021, timestep = 8

2400 atoms
1 atom types

-10.131172 15.196758 xlo xhi
-25.07337 28.65528 ylo yhi
-11 25 zlo zhi

Masses

1 63.546

Atoms # full

15 1 1 0 -8.231577320532756 -22.386937499999974 -8.52659793081853 0 0 0
16 1 1 0 -9.497973819960468 -24.177892500000002 -9.71261979364194 0 0 0
256 1 1 0 -6.965180819960452 -24.1778925 -9.71261979364195 0 0 0
255 1 1 0 -5.698784320532765 -22.386937499999977 -8.526597930818527 0 0 0
495 1 1 0 -3.165991320532735 -22.38693749999997 -8.526597930818529 0 0 0
496 1 1 0 -4.432387819960461 -24.177892500000002 -9.712619793641952 0 0 0
735 1 1 0 -0.6331983205327739 -22.386937499999952 -8.526597930818525 0 0 0
736 1 1 0 -1.8995948199604595 -24.177892500000002 -9.712619793641947 0 0 0
976 1 1 0 0.6331981800395476 -24.177892500000002 -9.71261979364196 0 0 0
975 1 1 0 1.899594679467263 -22.386937499999974 -8.526597930818527 0 0 0
1215 1 1 0 4.432387679467235 -22.38693749999996 -8.526597930818525 0 0 0
1216 1 1 0 3.1659911800395406 -24.177892500000006 -9.71261979364194 0 0 0
1456 1 1 0 5.698784180039556 -24.1778925 -9.71261979364195 0 0 0
1455 1 1 0 6.965180679467246 -22.3869375 -8.526597930818523 0 0 0
1695 1 1 0 9.497973679467258 -22.386937499999984 -8.526597930818527 0 0 0
1696 1 1 0 8.231577180039535 -24.177892500000006 -9.712619793641933 0 0 0
1935 1 1 0 12.03076667946723 -22.386937499999984 -8.526597930818523 0 0 0
1936 1 1 0 10.764370180039545 -24.177892499999995 -9.712619793641943 0 0 0
2176 1 1 0 13.297163180039547 -24.1778925 -9.712619793641947 0 0 0
2175 1 1 0 14.563559679467257 -22.386937499999995 -8.526597930818529 0 0 0
31 1 1 0 -8.231577320532782 -18.80502749999999 -8.526597930818536 0 0 0
32 1 1 0 -9.497973819960455 -20.5959825 -9.712619793641922 0 0 0
272 1 1 0 -6.965180819960458 -20.595982500000016 -9.71261979364193 0 0 0
271 1 1 0 -5.698784320532736 -18.80502749999999 -8.526597930818534 0 0 0
511 1 1 0 -3.1659913205327705 -18.805027499999976 -8.526597930818538 0 0 0
512 1 1 0 -4.432387819960459 -20.595982500000005 -9.712619793641927 0 0 0
751 1 1 0 -0.6331983205327419 -18.805027499999987 -8.526597930818534 0 0 0
752 1 1 0 -1.8995948199604513 -20.595982500000023 -9.712619793641922 0 0 0
992 1 1 0 0.6331981800395352 -20.59598250000001 -9.712619793641926 0 0 0
991 1 1 0 1.8995946794672445 -18.80502749999998 -8.526597930818538 0 0 0
1231 1 1 0 4.432387679467232 -18.80502749999999 -8.526597930818536 0 0 0
1232 1 1 0 3.165991180039551 -20.595982500000016 -9.712619793641919 0 0 0
1472 1 1 0 5.698784180039532 -20.595982500000012 -9.712619793641935 0 0 0
1471 1 1 0 6.965180679467272 -18.80502749999998 -8.526597930818534 0 0 0
1711 1 1 0 9.49797367946723 -18.805027499999994 -8.526597930818538 0 0 0
1712 1 1 0 8.231577180039551 -20.595982499999998 -9.712619793641927 0 0 0
1951 1 1 0 12.03076667946724 -18.805027499999987 -8.526597930818534 0 0 0
1952 1 1 0 10.764370180039544 -20.59598250000001 -9.712619793641927 0 0 0
2192 1 1 0 13.297163180039544 -20.595982500000005 -9.712619793641938 0 0 0
2191 1 1 0 14.56355967946727 -18.805027499999994 -8.526597930818536 0 0 0
47 1 1 0 -8.231577320532766 -15.223117499999992 -8.526597930818532 0 0 0
48 1 1 0 -9.497973819960457 -17.014072500000008 -9.712619793641924 0 0 0
64 1 1 0 -9.497973819960459 -13.432162500000002 -9.712619793641922 0 0 0
288 1 1 0 -6.965180819960459 -17.0140725 -9.71261979364194 0 0 0
304 1 1 0 -6.965180819960458 -13.432162500000006 -9.712619793641933 0 0 0
287 1 1 0 -5.698784320532755 -15.223117499999987 -8.526597930818534 0 0 0
527 1 1 0 -3.1659913205327466 -15.223117499999985 -8.526597930818534 0 0 0
528 1 1 0 -4.432387819960455 -17.01407250000001 -9.712619793641931 0 0 0
544 1 1 0 -4.432387819960457 -13.432162500000002 -9.712619793641927 0 0 0
767 1 1 0 -0.6331983205327701 -15.22311749999998 -8.526597930818534 0 0 0
768 1 1 0 -1.8995948199604593 -17.014072500000005 -9.712619793641935 0 0 0
784 1 1 0 -1.8995948199604578 -13.432162500000011 -9.71261979364193 0 0 0
1008 1 1 0 0.6331981800395434 -17.014072500000015 -9.712619793641936 0 0 0
1024 1 1 0 0.6331981800395428 -13.432162500000004 -9.712619793641931 0 0 0
1007 1 1 0 1.8995946794672687 -15.223117499999981 -8.526597930818538 0 0 0
1247 1 1 0 4.432387679467219 -15.223117499999988 -8.526597930818532 0 0 0
1248 1 1 0 3.165991180039544 -17.014072500000005 -9.71261979364193 0 0 0
1264 1 1 0 3.1659911800395433 -13.432162500000008 -9.712619793641922 0 0 0
1488 1 1 0 5.698784180039542 -17.014072500000008 -9.712619793641943 0 0 0
1504 1 1 0 5.698784180039547 -13.432162500000004 -9.71261979364194 0 0 0
1487 1 1 0 6.965180679467274 -15.223117499999985 -8.526597930818538 0 0 0
1727 1 1 0 9.497973679467233 -15.22311749999998 -8.526597930818534 0 0 0
1728 1 1 0 8.23157718003954 -17.014072500000008 -9.712619793641926 0 0 0
1744 1 1 0 8.231577180039542 -13.432162500000006 -9.712619793641919 0 0 0
1967 1 1 0 12.030766679467247 -15.2231175 -8.526597930818532 0 0 0
1968 1 1 0 10.764370180039553 -17.014072500000008 -9.712619793641935 0 0 0
1984 1 1 0 10.764370180039542 -13.432162500000004 -9.712619793641935 0 0 0
2208 1 1 0 13.297163180039538 -17.0140725 -9.712619793641936 0 0 0
2224 1 1 0 13.297163180039545 -13.432162500000002 -9.712619793641935 0 0 0
2207 1 1 0 14.563559679467257 -15.223117499999994 -8.526597930818536 0 0 0
63 1 1 0 -8.23157732053277 -11.641207500000002 -8.526597930818532 0 0 0
80 1 1 0 -9.497973819960455 -9.850252500000003 -9.712619793641931 0 0 0
320 1 1 0 -6.965180819960458 -9.850252500000005 -9.712619793641942 0 0 0
303 1 1 0 -5.698784320532742 -11.641207499999997 -8.526597930818534 0 0 0
543 1 1 0 -3.165991320532762 -11.641207499999997 -8.526597930818536 0 0 0
560 1 1 0 -4.432387819960457 -9.85025250000001 -9.712619793641936 0 0 0
783 1 1 0 -0.6331983205327517 -11.641207499999993 -8.526597930818529 0 0 0
800 1 1 0 -1.899594819960458 -9.850252500000007 -9.712619793641938 0 0 0
1040 1 1 0 0.6331981800395429 -9.850252500000012 -9.712619793641942 0 0 0
1023 1 1 0 1.8995946794672531 -11.641207499999998 -8.526597930818534 0 0 0
1263 1 1 0 4.432387679467226 -11.641207499999997 -8.52659793081853 0 0 0
1280 1 1 0 3.165991180039543 -9.850252500000009 -9.712619793641935 0 0 0
1520 1 1 0 5.698784180039547 -9.850252500000007 -9.712619793641947 0 0 0
1503 1 1 0 6.965180679467268 -11.641207499999995 -8.526597930818534 0 0 0
1743 1 1 0 9.497973679467227 -11.641207500000004 -8.526597930818532 0 0 0
