LAMMPS data file via write_data, version 29 Sep 2021, timestep = 8

2400 atoms
1 atom types

2.532787 32.926303 xlo xhi
-26.321556 28.515019 ylo yhi
-8 23 zlo zhi
-31.6599 0 0 xy xz yz

Masses

1 63.546

Atoms # full

1 1 1 0 3.165985552486134 -24.493670163747854 7.421547931175992 0 0 0
2 1 1 0 3.1659851172955045 -25.955978846964097 5.324790890288244 0 0 0
3 1 1 0 32.293104741176705 -25.224824520253488 3.2016738628646104 -1 0 0
4 1 1 0 3.1659853806008984 -24.49367019007511 1.0676488035355982 0 0 0
5 1 1 0 3.1659850423707985 -25.955978856953198 -1.0676488035355995 0 0 0
6 1 1 0 4.432381681589764 -25.224824526980044 -3.2016738628646118 0 0 0
7 1 1 0 3.165985304905126 -24.493670200835275 -5.324790890288245 0 0 0
8 1 1 0 3.165984869575078 -25.955978884190937 -7.421547931175992 0 0 0
9 1 1 0 1.8995895524861335 -22.300207163747853 7.421547931175992 0 0 0
10 1 1 0 1.89958911729551 -23.762515846964096 5.324790890288244 0 0 0
11 1 1 0 31.026708741176705 -23.031361520253487 3.2016738628646104 -1 0 0
12 1 1 0 1.8995893806008977 -22.30020719007511 1.0676488035356 0 0 0
13 1 1 0 1.8995890423707973 -23.762515856953197 -1.0676488035356013 0 0 0
14 1 1 0 3.1659856815897647 -23.031361526980046 -3.2016738628646135 0 0 0
15 1 1 0 1.89958930490513 -22.30020720083527 -5.324790890288245 0 0 0
16 1 1 0 1.8995888695750802 -23.762515884190936 -7.421547931175993 0 0 0
17 1 1 0 0.6331935524861338 -20.106744163747855 7.42154793117599 0 0 0
18 1 1 0 0.6331931172955094 -21.569052846964098 5.324790890288244 0 0 0
19 1 1 0 29.76031274117671 -20.83789852025349 3.201673862864612 -1 0 0
20 1 1 0 0.6331933806008987 -20.106744190075112 1.0676488035355982 0 0 0
21 1 1 0 0.6331930423707972 -21.569052856953196 -1.0676488035355995 0 0 0
22 1 1 0 1.8995896815897655 -20.837898526980045 -3.2016738628646135 0 0 0
23 1 1 0 0.6331933049051313 -20.106744200835273 -5.324790890288246 0 0 0
24 1 1 0 0.6331928695750813 -21.56905288419094 -7.421547931175993 0 0 0
25 1 1 0 -0.6332024475138658 -17.913281163747854 7.421547931175992 0 0 0
26 1 1 0 -0.633202882704492 -19.375589846964097 5.324790890288244 0 0 0
27 1 1 0 28.493916741176704 -18.644435520253488 3.201673862864612 -1 0 0
28 1 1 0 -0.6332026193991003 -17.91328119007511 1.0676488035355982 0 0 0
29 1 1 0 -0.6332029576292033 -19.375589856953198 -1.0676488035356004 0 0 0
30 1 1 0 0.6331936815897656 -18.644435526980047 -3.2016738628646135 0 0 0
31 1 1 0 -0.6332026950948704 -17.913281200835268 -5.324790890288245 0 0 0
32 1 1 0 -0.6332031304249179 -19.375589884190937 -7.421547931175992 0 0 0
33 1 1 0 -1.899598447513867 -15.719818163747854 7.421547931175992 0 0 0
34 1 1 0 -1.8995988827044927 -17.182126846964096 5.324790890288244 0 0 0
35 1 1 0 27.227520741176708 -16.45097252025349 3.201673862864612 -1 0 0
36 1 1 0 -1.899598619399101 -15.719818190075113 1.0676488035355982 0 0 0
